CreatedAt,tweets,User_ID,User_Name
,,,
2020-12-28 12:03:26,b'RT @TVF_Royals4: NewYear - 2021 What You Want ?\n\n#MasterTrailer Update   - RT \xf0\x9f\x94\x81\n\n#Thalapathy65 Update  - Fav \xe2\x9d\xa4\xef\xb8\x8f \n\n#MasterMotionPoster - cmt\xe2\x80\xa6',1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:03:26,b'RT @OnlineVijayFC: Last year on this Day #Master First Look Update was announced !\xf0\x9f\x98\x8c Likewise can we expect a #MasterTrailer Update Today @X\xe2\x80\xa6',1014186437502070785,VINOTH DANIEL RAJKUMAR
,,,
2020-12-28 12:03:22,b'RT @ActorVijayFC: Release \xf0\x9f\x94\x92 Trailer \xe2\x8f\xb3 #Master #MasterTrailer @actorvijay',1141937925963145216,𝗠𝗮𝗱𝘂𝗿𝗮𝗶_𝗼𝘁𝗳𝗰™
,,,
2020-12-28 12:03:22,b'RT @ItsVIJAYVFC: How Many Waiting For #MasterTrailer From @actorvijay Voice ..?\xf0\x9f\x98\xb1\n\n#VijayTheMaster #MasterInHindi',1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:03:21,b'RT @troll_Memes09: Trailer Announcement at 12.30Pm \nTrailer on Newyear podra Vediya #Master \n#MasterTrailer',1051810356589297667,'MASTER' thiyagu😎
,,,
2020-12-28 12:03:20,b'RT @Itz_MersalImran: #MasterTrailer Update Near Awww Waiting Thalaivaaaa \xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5 #Master @actorvijay \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5',1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:03:18,b'RT @Michael30189816: Proud To Be Your Fan \xe2\x9d\xa4\xf0\x9f\x91\x8c\n\nTHALAIVAA @actorvijay \xf0\x9f\x99\x8f\n\n#SaviourOfKollywoodVIJAY \n#MasterManiaSoon \n#MasterTrailer #Thirupur\xe2\x80\xa6',1334479024890937345,𝙎 𝙀 𝙏 𝙃 𝙐ᵐᵃᵈᵘʳᵃ🚬
,,,
2020-12-28 12:03:18,"b""@actorvijay only cares about money. \nHe doesn't care about how many people will get corona and how many will die.\xe2\x80\xa6 https://t.co/4Vrs4JBJKP""",1242453972910100481,Gautham sathish
,,,
2020-12-28 12:03:17,b'RT @BTP_Offl: #MasterTrailer Loading.. \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n\n#Master @actorvijay\n#MasterUACertified',1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:03:14,"b""RT @BTP_Offl: Now Only Think We Required From #Master Team Is Movie Release Date With The Most Awaited #MasterTrailer Release..!!\n\nCan't Wa\xe2\x80\xa6""",1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:03:14,b'RT @SSMusicTweet: #Throwback Exactly one year ago this announcement came. Can we expect trailer announcement today? #Master \n\n#MasterTraile\xe2\x80\xa6',743355457356455936,Sreeganesh
,,,
2020-12-28 12:03:12,b'RT @OnlineVijayFC: #MasterTrailer Update Today at 5.00PM ..!!\xf0\x9f\x99\x80\xf0\x9f\x92\xaa Get Ready Folks. Our Day is nearing ! #Master @actorvijay',1014186437502070785,VINOTH DANIEL RAJKUMAR
,,,
2020-12-28 12:03:09,b'RT @karikalan1412: #SaviourOfKollywoodVIJAY\n\n#Thalapathy- Ray Of Hope For Theatre Owners\xf0\x9f\x92\xa5\n\n#Master @actorvijay #MasterTrailer https://t.co/\xe2\x80\xa6',1060768700544892928,Raja VV
,,,
2020-12-28 12:03:07,"b'RT @ItsVIJAYVFC: #MasterTeaser Went Viral With 50M Views, 2.5M Likes, 780K Comments &amp; Counting. All Eyes On #MasterTrailer Now, Will Be Rel\xe2\x80\xa6'",1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:03:05,b'RT @PrashanthRang15: Talks are going on for a preview show for Namma #Master\nHope some positive news by tomorrow\nAfter 7 aum arivu master w\xe2\x80\xa6',1077514358236733441,ஆல்வின் ராஜ்
,,,
2020-12-28 12:03:05,b'RT @MeenaJo7: Massive update on the way \nTomorrow 12.30 pm \xf0\x9f\x94\xa5\xf0\x9f\x92\x83\n\n#MasterTrailer #MasterManiaSoon \n#MasterPongal \n#SaviourOfKollywoodVIJAY htt\xe2\x80\xa6',1050099035871145984,T ғ ᴄ™ 🅰️ʀᴜɴᴀʟᴅᴜ🏌‍♂️ᴹᵃˢᵗᵉʳ
,,,
2020-12-28 12:03:05,b'RT @Troll_Cinema: #Master Release Update Tomorrow At 12:30 PM ! Hope Its The Green Signal Of Today\xe2\x80\x99s #ThalapathyVIJAY\xe2\x80\x99s Meeting With CM Of\xe2\x80\xa6',1142057887524708352,South Tamilnadu Thalapathy Fans
,,,
2020-12-28 12:03:04,b'RT @karikalan1412: #SaviourOfKollywoodVIJAY\n\n#Thalapathy- Ray Of Hope For Theatre Owners\xf0\x9f\x92\xa5\n\n#Master @actorvijay #MasterTrailer https://t.co/\xe2\x80\xa6',1064902032782323712,Eswaran
,,,
2020-12-28 12:03:02,b'RT @vishnuvijay_001: #MasterTrailer Update Today at 5.00PM ..!!\xf0\x9f\x99\x80\xf0\x9f\x92\xaa Get Ready Folks. Our Day is nearing ! #Master @actorvijay \n\n#SaviourOfKol\xe2\x80\xa6',1310191705677688833,Raja
,,,
2020-12-28 12:03:01,b'RT @Strange69063014: My Love and respect for @actorvijay sir is increasing day by day\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x98\x8aLove u Sir. Waiting for #MasterUpdate #Master #Mast\xe2\x80\xa6',1310191705677688833,Raja
,,,
2020-12-28 12:02:59,b'RT @Itz_MersalImran: Only release Update So #MasterTrailer Update Epo Varum Trailer Varuma varatha\xf0\x9f\x98\x92\xf0\x9f\x98\x92\n\n#Master @actorvijay',1310191705677688833,Raja
,,,
2020-12-28 12:02:59,b'RT @DavidsonNithz: #Master UAE &amp; GCC Release Update :\n\nFilms rights are with API Films. Phars Films releasing the film in a huge way across\xe2\x80\xa6',1333743014879977473,R.D.Bharath
,,,
2020-12-28 12:02:56,b'RT @KalanithiiMaran: NewYear - 2021 What You Want ?\n\n#MasterTrailer Update   - RT \xf0\x9f\x94\x81\n\n#Thalapathy65 Update  - Fav \xe2\x9d\xa4\xef\xb8\x8f\n\n#SaviourOfKollywoodVIJ\xe2\x80\xa6',1009828696436293632,popularly_known_as_tamizhan
,,,
2020-12-28 12:02:55,b'RT @Keralavijayism: Our Tag Moved To 2nd Position \xf0\x9f\x94\xa5\n\n#SaviourOfKollywoodVIJAY\n\n#Master #Thalapathy65 #SaviourOfKollywoodVIJAY \n@actorvijay\xe2\x80\xa6',1064902032782323712,Eswaran
,,,
2020-12-28 12:02:54,b'RT @rasiganmaster: Good eve folks \xf0\x9f\x98\x8d\n\nPlease follow and support my thangachi \xf0\x9f\x92\x97 @S_harshini_ \n\nArdent Vj anna and Sk anna Rasigai \xe2\x9d\xa4\n\nActive I\xe2\x80\xa6',1310191705677688833,Raja
,,,
2020-12-28 12:02:52,b'RT @imvijay1__: Get Ready to Dominate the Social Medias \xf0\x9f\x94\xa5 #MasterTrailer Announcement Loading...\xf0\x9f\x94\xa5\xf0\x9f\x98\x8e\n\n#Master @actorvijay #SaviourOfKollywood\xe2\x80\xa6',1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:02:51,b'RT @Tirunelveli_Boy: Tomorrow 12:30pm \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\n\n#Master @actorvijay \n#MasterTrailer\n#SaviourOfKollywoodVIJAY',1310191705677688833,Raja
,,,
2020-12-28 12:02:51,b'RT @Itz_MONSTAR: No Caption Needed \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa\xf0\x9f\x98\x8e\n\n@actorvijay #MasterTrailer \n\n#Master Arrives Soon \xf0\x9f\xa4\xa9\xf0\x9f\xa5\xb3\xf0\x9f\xa5\x81 https://t.co/4vTgkuzOSt',1147542169672044546,Kutty Saran 🔥Màstér
,,,
2020-12-28 12:02:50,b'RT @TVF_Royals4: #SaviourOfKollywoodVIJAY TAG Trending with 45k Tweets \xf0\x9f\x99\x8c\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n\nHow many Thalalathy Bloods are waiting for Announcement \xf0\x9f\xa5\x81\n\n#Ma\xe2\x80\xa6',1064902032782323712,Eswaran
,,,
2020-12-28 12:02:50,b'RT @Dany_Gokul: Excitement level among Thalapathy fans for #MasterTrailer &amp; #Master Release is Huge now \xf0\x9f\x92\xa5 Atmosphere is just Lit \xf0\x9f\x98\x8e\n\n#Saviou\xe2\x80\xa6',1310191705677688833,Raja
,,,
2020-12-28 12:02:47,"b'RT @KVFC_OfficiaI: All are expecting Update #MasterTrailer , Right ??\n\nTAG : #MasterManiaSoon\n#Master | @actorvijay'",1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:02:47,b'RT @INOXMovies: #MasterTrailer!\nA massive update coming your way tomorrow 12.30 pm!\n\n #Thalapathy Fans Get Ready for #Master!\n#MasterUpdate\xe2\x80\xa6',1265846378153906177,CHANDRAN VIJAY
,,,
2020-12-28 12:02:45,b'RT @ItzRamVjTyson: #MasterTrailer with Release Date ( JAN-13 ) on New Year. \xf0\x9f\x8e\x87\xf0\x9f\x92\xa5\n\nAnnouncement will be made Soon \xf0\x9f\x91\x8d\n\n#SaviourOfKollywoodVIJAY\xe2\x80\xa6',1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:02:43,b'RT @vishwa_i_am: Meme to Fact \xf0\x9f\xa4\x9c\xf0\x9f\xa4\x9b \nTo cinema\xf0\x9f\x8e\xa6\n\n#SaviourOfKollywoodVIJAY \n#MasterTrailer #Master\n#MasterPongal @actorvijay https://t.co/DsMNZ\xe2\x80\xa6',1310191705677688833,Raja
,,,
2020-12-28 12:02:42,b'RT @Keralavijayism: #SaviourOfKollywoodVIJAY Our Tag Crossed 60K Tweets \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n\n#Master #Thalapathy65 #SaviourOfKollywoodVIJAY \n@actorvijay #Ma\xe2\x80\xa6',1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:02:40,b'RT @ThalapathiRISHI: Today 6:00 PM \xf0\x9f\x98\x8d\xf0\x9f\x94\xa5\n\n#Master @actorvijay #MasterTrailer',1310191705677688833,Raja
,,,
2020-12-28 12:02:39,"b'RT @KVFC_OfficiaI: Guys Be Ready ,any time can can expect  #MasterTrailer Update !!\n\nTag : #SaviourOfKollywoodVIJAY\n#Master | @actorvijay'",1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:02:39,b'RT @Keralavijayism: Just An Unofficial Tag And Trending Like Boss \xf0\x9f\x98\x8e\n\n#SaviourOfKollywoodVIJAY\n\n#Master #Thalapathy65 #SaviourOfKollywoodVIJ\xe2\x80\xa6',1310191705677688833,Raja
,,,
2020-12-28 12:02:37,"b'RT @KVFC_OfficiaI: Guys, Before the #MasterTrailer Arrives we want to achieve the fastest &amp; highest Commented Teaser,1M for #Master Teaser.\xe2\x80\xa6'",1168211216088457216,தளபதி 𝐒𝐇𝐄𝐈𝐊🤜🤛
,,,
2020-12-28 12:02:37,b'RT @TVFC_Officiial: Expecting a Brand New #MasterTrailer Announcement Poster \xf0\x9f\x98\x8e\xf0\x9f\x91\x8c\xf0\x9f\x92\xa5\n\n#SaviourOfKollywoodVIJAY @actorvijay',1310191705677688833,Raja
,,,
2020-12-28 12:02:35,b'RT @Troll_Cinema: #Master Release Update Tomorrow At 12:30 PM ! Hope Its The Green Signal Of Today\xe2\x80\x99s #ThalapathyVIJAY\xe2\x80\x99s Meeting With CM Of\xe2\x80\xa6',1164120423409131520,Thalapathy Bhagavath
,,,
2020-12-28 12:02:34,b'RT @VijayFansTrends: Ready for #MasterTrailer announcement? \xf0\x9f\x91\x80 @actorvijay',1141937925963145216,𝗠𝗮𝗱𝘂𝗿𝗮𝗶_𝗼𝘁𝗳𝗰™
,,,
2020-12-28 12:02:34,b'RT @TicketNew: \xf0\x9f\x9a\xa8\xf0\x9f\x94\xa5#TicketNewReleaseAlert \xf0\x9f\x94\xa5\xf0\x9f\x9a\xa8\n\n#Nanba!! A #MassiveMasterUpdate \xf0\x9f\x85\x9b\xf0\x9f\x85\x9e\xf0\x9f\x85\x90\xf0\x9f\x85\x93\xf0\x9f\x85\x98\xf0\x9f\x85\x9d\xf0\x9f\x85\x96...tomorrow at \xf0\x9d\x9f\x8f\xf0\x9d\x9f\x90.\xf0\x9d\x9f\x91\xf0\x9d\x9f\x8e\xf0\x9d\x90\xa9\xf0\x9d\x90\xa6 \xf0\x9f\x94\x9c Get ready! #KoluthungaDa \xf0\x9f\xa7\xa8\xf0\x9f\x98\x8e\n\n#M\xe2\x80\xa6',1916731843,🇮🇳𝙹𝙳_𝚅∆𝚁∆𝚃𝙷∆𝙽 🕊️
,,,
2020-12-28 12:02:32,"b'RT @Kaththiasbin07: Besides the BO figures, They had holded the movie only for fans wish Folded hands So mathavanga ishtam irundha theatre\xe2\x80\xa6'",1310191705677688833,Raja
,,,
2020-12-28 12:02:32,b'RT @vijayblood2: No Caption Needed \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa\xf0\x9f\x98\x8e\n\n@actorvijay #MasterTrailer \n\n#Master Arrives Soon \xf0\x9f\xa4\xa9\xf0\x9f\xa5\xb3\xf0\x9f\xa5\x81 \xf0\x9f\x94\xa5https://t.co/oJpCVmPzTd',885883664189472768,PRAGASH ₹(MY LIFE /MY RULES$%&#
,,,
2020-12-28 12:02:31,b'RT @Keralavijayism: #SaviourOfKollywoodVIJAY Our Tag Crossed 60K Tweets \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n\n#Master #Thalapathy65 #SaviourOfKollywoodVIJAY \n@actorvijay #Ma\xe2\x80\xa6',1310191705677688833,Raja
,,,
2020-12-28 12:02:29,b'RT @bussyAnandOff: #MasterTrailer Update Today at 5.00PM \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa #Master @actorvijay',1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:02:28,b'RT @PragyaNagraOff: Looks like #MasterTrailer Announcement is Coming \xf0\x9f\xa5\xb3\xf0\x9f\x92\xa5\xf0\x9f\x98\x8d @actorvijay',1044615125070622720,Amarnath Vishal
,,,
2020-12-28 12:02:27,b'RT @PragyaNagraOff: Looks like #MasterTrailer Announcement is Coming \xf0\x9f\xa5\xb3\xf0\x9f\x92\xa5\xf0\x9f\x98\x8d @actorvijay',1332634651303743489,rohit gawas
,,,
2020-12-28 12:02:26,b'RT @Itz_MersalImran: Only release Update So #MasterTrailer Update Epo Varum Trailer Varuma varatha\xf0\x9f\x98\x92\xf0\x9f\x98\x92\n\n#Master @actorvijay',1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:02:25,b'RT @MeenaJo7: Massive update on the way \nTomorrow 12.30 pm \xf0\x9f\x94\xa5\xf0\x9f\x92\x83\n\n#MasterTrailer #MasterManiaSoon \n#MasterPongal \n#SaviourOfKollywoodVIJAY htt\xe2\x80\xa6',1251349661165719552,💘𝐉𝐞𝐧𝐢💘𝐈𝐜𝐞 𝐃𝐨𝐥𝐥♥🇱🇰
,,,
2020-12-28 12:02:24,"b'RT @KVFC_OfficiaI: Guys, Before the #MasterTrailer Arrives we want to achieve the fastest &amp; highest Commented Teaser,1M for #Master Teaser.\xe2\x80\xa6'",743355457356455936,Sreeganesh
,,,
2020-12-28 12:02:24,"b'RT @TicketNew: \xf0\x9f\x94\xa5\xf0\x9f\x8e\xac#TicketNewMass \xf0\x9f\x8e\xac\xf0\x9f\x94\xa5\n\nFor #Bigil Trailer Announcement Poster, the phrase was ""Podra Vediya""\xf0\x9f\x94\xa5\n\nAny Phrase Guess for #MasterTra\xe2\x80\xa6'",895867941119442944,MONSTAR
,,,
2020-12-28 12:02:23,"b'RT @TicketNew: \xf0\x9f\x94\xa5\xf0\x9f\x8e\xac#TicketNewMass \xf0\x9f\x8e\xac\xf0\x9f\x94\xa5\n\nFor #Bigil Trailer Announcement Poster, the phrase was ""Podra Vediya""\xf0\x9f\x94\xa5\n\nAny Phrase Guess for #MasterTra\xe2\x80\xa6'",1263667140885803008,Mythish
,,,
2020-12-28 12:02:18,b'RT @MasterMovieoffl: #MasterTrailer Update \xf0\x9f\x94\x9c \xf0\x9f\x94\xa5 https://t.co/zmks4Mxqza',885883664189472768,PRAGASH ₹(MY LIFE /MY RULES$%&#
,,,
2020-12-28 12:02:15,b'RT @INOXMovies: #MasterTrailer!\nA massive update coming your way tomorrow 12.30 pm!\n\n #Thalapathy Fans Get Ready for #Master!\n#MasterUpdate\xe2\x80\xa6',736249256416182273,Naveen Jr.
,,,
2020-12-28 12:02:15,b'RT @bussyAnandOff: Massive update tomorrow at 12.30pm. Get ready! \xf0\x9f\x94\xa5\xf0\x9f\x98\x8e\n\n#MasterUpdate #Master #MasterTrailer https://t.co/cxzS5S4YsX',1205910666743169024,Chandan Rocky ®
,,,
2020-12-28 12:02:11,b'RT @IamSriVJ: Expecting a Brand New #MasterTrailer Announcement Poster \xf0\x9f\x98\x8e\xf0\x9f\x91\x8c\xf0\x9f\x92\xa5\n\n#SaviourOfKollywoodVIJAY @actorvijay',885883664189472768,PRAGASH ₹(MY LIFE /MY RULES$%&#
,,,
2020-12-28 12:02:10,b'RT @INOXMovies: #MasterTrailer!\nA massive update coming your way tomorrow 12.30 pm!\n\n #Thalapathy Fans Get Ready for #Master!\n#MasterUpdate\xe2\x80\xa6',2895637387,BJ 🎯
,,,
2020-12-28 12:02:09,b'RT @VijayFansWorld_: Now its Official #MasterPongal\n\nMaster On The Way ...\xf0\x9f\x94\xa5\n\n\xf0\x9f\xa4\x9c\xf0\x9f\x8f\xbb\xf0\x9f\xa4\x9b\xf0\x9f\x8f\xbb\n\n#MasterTrailer #Master @actorvijay #SaviourOfKollywoodVI\xe2\x80\xa6',1147542169672044546,Kutty Saran 🔥Màstér
,,,
2020-12-28 12:02:06,b'RT @girishjohar: Dont think anything else is eagerly awaited as #MasterTrailer is. \xe2\xad\x90\xf0\x9f\x92\xa5\xe2\xad\x90\xf0\x9f\x92\xa5\n\xf0\x9f\xa5\x81 \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x94\xa5\n\nMany #ThalapathyVijay Fans have started the\xe2\x80\xa6',1044615125070622720,Amarnath Vishal
,,,
2020-12-28 12:02:06,b'RT @bussyAnandOff: Massive update tomorrow at 12.30pm. Get ready! \xf0\x9f\x94\xa5\xf0\x9f\x98\x8e\n\n#MasterUpdate #Master #MasterTrailer https://t.co/cxzS5S4YsX',1262031894960472065,Ragul
,,,
2020-12-28 12:02:02,b'RT @karikalan1412: HATERS NOW\xf0\x9f\x98\x82\n\n#SaviourOfKollywoodVIJAY\n#MasterPongal\n#Master @actorvijay #MasterTrailer https://t.co/MILlBeUocZ',923915692948066304,Sarkar Vikram
,,,
2020-12-28 12:01:59,b'RT @TVF_Royals4: Get Ready to Dominate the Social Medias \xf0\x9f\x94\xa5 #MasterTrailer Announcement Loading...\xe2\x8f\xb3\xef\xb8\x8f\xf0\x9f\x98\x8e\n\n#Master @ActorVijay https://t.co/bGXU\xe2\x80\xa6',1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:01:57,b'RT @karikalan1412: #MasterTrailer From NewYear  \xf0\x9f\xa4\x9c\xf0\x9f\xa4\x9b\xf0\x9f\x92\xa5\n#SaviourOfKollywoodVIJAY\n#Master @actorvijay \n https://t.co/ADTH3l36aR',2982852508,Ajeshvijay143
,,,
2020-12-28 12:01:57,b'RT @bussyAnandOff: #MasterTrailer Update Today at 5.00PM \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa #Master @actorvijay',1205910666743169024,Chandan Rocky ®
,,,
2020-12-28 12:01:57,b'RT @PrashanthRang15: Talks are going on for a preview show for Namma #Master\nHope some positive news by tomorrow\nAfter 7 aum arivu master w\xe2\x80\xa6',1171619202798518272,B💞H💞A💞R💞A💞T💞H💞 💞M💞A💞S💞T💞E💞R💞
,,,
2020-12-28 12:01:56,b'RT @jl_ajin: Pic Speaks \xf0\x9f\x98\x8e\n\n#SaviourOfKollywoodVIJAY \n\n#Master #Thalapathy65 @actorvijay #MasterTrailer https://t.co/tQ2Y7Vdl65',1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:01:55,b'RT @Thala_Jana_1: Trending India \xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n#\xe0\xae\x8e\xe0\xae\x9f\xe0\xae\xaa\xe0\xaf\x8d\xe0\xae\xaa\xe0\xae\xbe\xe0\xae\x9f\xe0\xae\xbf\xe0\xae\x95\xe0\xae\xbe\xe0\xae\xb2\xe0\xae\xbf\xe0\xae\xb2\xe0\xaf\x8d\xe0\xae\xb5\xe0\xae\xbf\xe0\xae\xb4\xe0\xaf\x81\xe0\xae\xa8\xe0\xaf\x8d\xe0\xae\xa4\xe0\xae\xb5\xe0\xae\xbf\xe0\xae\x9c\xe0\xae\xaf\xe0\xaf\x8d\n#MasterTrailer https://t.co/a9r1oIQN2i',1231155379809050624,Monster ;-)
,,,
2020-12-28 12:01:54,"b'RT @TicketNew: \xf0\x9f\x94\xa5\xf0\x9f\x8e\xac#TicketNewMass \xf0\x9f\x8e\xac\xf0\x9f\x94\xa5\n\nFor #Bigil Trailer Announcement Poster, the phrase was ""Podra Vediya""\xf0\x9f\x94\xa5\n\nAny Phrase Guess for #MasterTra\xe2\x80\xa6'",1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:01:49,b'RT @Keralavijayism: Our Tag Moved To 2nd Position \xf0\x9f\x94\xa5\n\n#SaviourOfKollywoodVIJAY\n\n#Master #Thalapathy65 #SaviourOfKollywoodVIJAY \n@actorvijay\xe2\x80\xa6',1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:01:49,b'RT @INOXMovies: #MasterTrailer!\nA massive update coming your way tomorrow 12.30 pm!\n\n #Thalapathy Fans Get Ready for #Master!\n#MasterUpdate\xe2\x80\xa6',1310191705677688833,Raja
,,,
2020-12-28 12:01:48,b'RT @Thala_Jana_1: Trending India \xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n#\xe0\xae\x8e\xe0\xae\x9f\xe0\xae\xaa\xe0\xaf\x8d\xe0\xae\xaa\xe0\xae\xbe\xe0\xae\x9f\xe0\xae\xbf\xe0\xae\x95\xe0\xae\xbe\xe0\xae\xb2\xe0\xae\xbf\xe0\xae\xb2\xe0\xaf\x8d\xe0\xae\xb5\xe0\xae\xbf\xe0\xae\xb4\xe0\xaf\x81\xe0\xae\xa8\xe0\xaf\x8d\xe0\xae\xa4\xe0\xae\xb5\xe0\xae\xbf\xe0\xae\x9c\xe0\xae\xaf\xe0\xaf\x8d\n#MasterTrailer https://t.co/a9r1oIQN2i',2926407168,தல நடராஜன்
,,,
2020-12-28 12:01:48,b'RT @karikalan1412: #SaviourOfKollywoodVIJAY\n\n#Thalapathy- Ray Of Hope For Theatre Owners\xf0\x9f\x92\xa5\n\n#Master @actorvijay #MasterTrailer https://t.co/\xe2\x80\xa6',4358622494,திவாகர்
,,,
2020-12-28 12:01:45,b'RT @Itz_MersalImran: Still Our Tag is Trending In India \xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5#MasterTrailer\n#SaviourOfKollywoodVIJAY',885883664189472768,PRAGASH ₹(MY LIFE /MY RULES$%&#
,,,
2020-12-28 12:01:45,"b""Probably #MasterTrailer's Update On Dec 30th !! \xf0\x9f\x98\x8d\xe2\x9a\xa1\n\n#Master | @actorvijay""",1157622825538093056,✝ChristeN JoshvA✝
,,,
2020-12-28 12:01:44,"b""RT @Gopi_Prasaannaa: #MasterTrailer Soon Get Ready Guy's \xf0\x9f\x98\x8a\n\n#Master @actorvijay""",1205910666743169024,Chandan Rocky ®
,,,
2020-12-28 12:01:44,b'RT @MohammedApsal7: #SaviourOfKollywoodVIJAY \xf0\x9f\x91\x91\n\n40K Tweets Smashed \xf0\x9f\x94\xa5\n\n#Master #MasterTrailer @actorvijay',1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:01:42,b'RT @IamMonsterVJ: How Many Of U R Waiting For #MasterTrailer With Pongal Release Date \xf0\x9f\x94\xa5\xf0\x9f\x92\xa5\n\n#SaviourOfKollywoodVIJAY\n#Master @actorVijay',1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:01:42,b'RT @girishjohar: Dont think anything else is eagerly awaited as #MasterTrailer is. \xe2\xad\x90\xf0\x9f\x92\xa5\xe2\xad\x90\xf0\x9f\x92\xa5\n\xf0\x9f\xa5\x81 \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x94\xa5\n\nMany #ThalapathyVijay Fans have started the\xe2\x80\xa6',1310191705677688833,Raja
,,,
2020-12-28 12:01:41,b'RT @TicketNew: \xf0\x9f\x9a\xa8\xf0\x9f\x94\xa5#TicketNewReleaseAlert \xf0\x9f\x94\xa5\xf0\x9f\x9a\xa8\n\n#Nanba!! A #MassiveMasterUpdate \xf0\x9f\x85\x9b\xf0\x9f\x85\x9e\xf0\x9f\x85\x90\xf0\x9f\x85\x93\xf0\x9f\x85\x98\xf0\x9f\x85\x9d\xf0\x9f\x85\x96...tomorrow at \xf0\x9d\x9f\x8f\xf0\x9d\x9f\x90.\xf0\x9d\x9f\x91\xf0\x9d\x9f\x8e\xf0\x9d\x90\xa9\xf0\x9d\x90\xa6 \xf0\x9f\x94\x9c Get ready! #KoluthungaDa \xf0\x9f\xa7\xa8\xf0\x9f\x98\x8e\n\n#M\xe2\x80\xa6',1060768700544892928,Raja VV
,,,
2020-12-28 12:01:40,b'RT @AAKASHCHOWDARY4: Which among these movies do you prefer to WATCH!!... \n#MasterTrailer #Krack #RedTrailer \n#MasterManiaSoon @actorvijay\xe2\x80\xa6',1228941906962370562,Bhanu
,,,
2020-12-28 12:01:39,b'RT @TVF_Royals4: #SaviourOfKollywoodVIJAY TAG Trending with 45k Tweets \xf0\x9f\x99\x8c\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n\nHow many Thalalathy Bloods are waiting for Announcement \xf0\x9f\xa5\x81\n\n#Ma\xe2\x80\xa6',1310191705677688833,Raja
,,,
2020-12-28 12:01:39,b'RT @ThalapathiRISHI: Today 6:00 PM \xf0\x9f\x98\x8d\xf0\x9f\x94\xa5\n\n#Master @actorvijay #MasterTrailer',1059079354729193472,Jayakumar112234
,,,
2020-12-28 12:01:37,b'RT @AbhishekhSivan1: #SaviourOfKollywoodVIJAY\nBecause the name is thalapathy\n#MasterTrailer \n#Master\n@actorvijay https://t.co/NzhFFO2pWr',1310191705677688833,Raja
,,,
2020-12-28 12:01:34,b'RT @Keralavijayism: May I Come In ? \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\n\n#SaviourOfKollywoodVIJAY\n\n#Master #Thalapathy65 @actorvijay #MasterTrailer https://t.co/jvACuVyNUl',1310191705677688833,Raja
,,,
2020-12-28 12:01:34,b'RT @TVF_Royals4: #SaviourOfKollywoodVIJAY TAG Trending with 45k Tweets \xf0\x9f\x99\x8c\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n\nHow many Thalalathy Bloods are waiting for Announcement \xf0\x9f\xa5\x81\n\n#Ma\xe2\x80\xa6',1059079354729193472,Jayakumar112234
,,,
